25 300
1 2 2
1 3 5
1 4 4
1 5 4
1 6 5
1 7 2
1 8 5
1 9 3
1 10 5
1 11 2
1 12 3
1 13 4
1 14 4
1 15 3
1 16 5
1 17 4
1 18 4
1 19 1
1 20 4
1 21 2
1 22 3
1 23 1
1 24 4
1 25 4
2 3 4
2 4 1
2 5 1
2 6 3
2 7 2
2 8 3
2 9 2
2 10 3
2 11 4
2 12 2
2 13 3
2 14 2
2 15 5
2 16 2
2 17 4
2 18 4
2 19 3
2 20 5
2 21 1
2 22 1
2 23 3
2 24 2
2 25 4
3 4 2
3 5 2
3 6 2
3 7 4
3 8 3
3 9 3
3 10 3
3 11 5
3 12 4
3 13 4
3 14 3
3 15 2
3 16 5
3 17 2
3 18 1
3 19 1
3 20 4
3 21 5
3 22 1
3 23 2
3 24 1
3 25 1
4 5 2
4 6 4
4 7 2
4 8 3
4 9 3
4 10 3
4 11 5
4 12 4
4 13 2
4 14 1
4 15 1
4 16 4
4 17 3
4 18 4
4 19 4
4 20 1
4 21 3
4 22 2
4 23 1
4 24 5
4 25 5
5 6 1
5 7 5
5 8 2
5 9 4
5 10 1
5 11 4
5 12 2
5 13 5
5 14 4
5 15 3
5 16 2
5 17 2
5 18 4
5 19 2
5 20 3
5 21 3
5 22 1
5 23 5
5 24 2
5 25 1
6 7 1
6 8 1
6 9 3
6 10 5
6 11 3
6 12 2
6 13 2
6 14 3
6 15 5
6 16 1
6 17 4
6 18 1
6 19 5
6 20 3
6 21 4
6 22 3
6 23 5
6 24 4
6 25 5
7 8 1
7 9 1
7 10 5
7 11 3
7 12 2
7 13 4
7 14 2
7 15 4
7 16 1
7 17 3
7 18 4
7 19 2
7 20 4
7 21 1
7 22 3
7 23 3
7 24 1
7 25 3
8 9 2
8 10 3
8 11 1
8 12 4
8 13 5
8 14 3
8 15 2
8 16 1
8 17 5
8 18 4
8 19 1
8 20 5
8 21 2
8 22 5
8 23 1
8 24 5
8 25 2
9 10 1
9 11 1
9 12 4
9 13 4
9 14 1
9 15 3
9 16 1
9 17 5
9 18 5
9 19 3
9 20 5
9 21 1
9 22 4
9 23 4
9 24 3
9 25 3
10 11 1
10 12 2
10 13 1
10 14 1
10 15 2
10 16 1
10 17 2
10 18 4
10 19 4
10 20 5
10 21 1
10 22 4
10 23 2
10 24 1
10 25 1
11 12 5
11 13 5
11 14 3
11 15 1
11 16 5
11 17 2
11 18 3
11 19 4
11 20 2
11 21 2
11 22 3
11 23 1
11 24 4
11 25 2
12 13 4
12 14 4
12 15 5
12 16 2
12 17 3
12 18 2
12 19 2
12 20 2
12 21 5
12 22 5
12 23 3
12 24 2
12 25 4
13 14 1
13 15 4
13 16 3
13 17 5
13 18 5
13 19 1
13 20 4
13 21 1
13 22 4
13 23 2
13 24 3
13 25 3
14 15 2
14 16 5
14 17 2
14 18 4
14 19 4
14 20 5
14 21 4
14 22 1
14 23 2
14 24 3
14 25 2
15 16 2
15 17 4
15 18 5
15 19 5
15 20 1
15 21 5
15 22 3
15 23 2
15 24 4
15 25 4
16 17 3
16 18 5
16 19 2
16 20 2
16 21 2
16 22 1
16 23 5
16 24 3
16 25 2
17 18 1
17 19 1
17 20 1
17 21 4
17 22 3
17 23 4
17 24 4
17 25 2
18 19 5
18 20 5
18 21 3
18 22 5
18 23 3
18 24 3
18 25 5
19 20 5
19 21 3
19 22 4
19 23 4
19 24 1
19 25 2
20 21 3
20 22 5
20 23 1
20 24 2
20 25 4
21 22 3
21 23 3
21 24 5
21 25 5
22 23 5
22 24 5
22 25 5
23 24 3
23 25 3
24 25 4
