25 300
1 2 4
1 3 5
1 4 2
1 5 5
1 6 2
1 7 3
1 8 5
1 9 1
1 10 1
1 11 5
1 12 5
1 13 4
1 14 1
1 15 3
1 16 5
1 17 2
1 18 2
1 19 2
1 20 2
1 21 1
1 22 3
1 23 4
1 24 4
1 25 2
2 3 1
2 4 3
2 5 1
2 6 2
2 7 1
2 8 3
2 9 4
2 10 3
2 11 1
2 12 4
2 13 4
2 14 2
2 15 4
2 16 2
2 17 4
2 18 1
2 19 3
2 20 2
2 21 4
2 22 3
2 23 5
2 24 4
2 25 2
3 4 1
3 5 4
3 6 4
3 7 2
3 8 4
3 9 3
3 10 4
3 11 3
3 12 3
3 13 4
3 14 1
3 15 4
3 16 3
3 17 2
3 18 5
3 19 1
3 20 2
3 21 5
3 22 3
3 23 5
3 24 4
3 25 4
4 5 5
4 6 3
4 7 2
4 8 4
4 9 3
4 10 1
4 11 2
4 12 4
4 13 3
4 14 2
4 15 3
4 16 1
4 17 2
4 18 5
4 19 5
4 20 5
4 21 1
4 22 4
4 23 4
4 24 2
4 25 2
5 6 2
5 7 4
5 8 2
5 9 2
5 10 5
5 11 4
5 12 3
5 13 4
5 14 3
5 15 5
5 16 3
5 17 2
5 18 1
5 19 3
5 20 5
5 21 5
5 22 4
5 23 2
5 24 2
5 25 2
6 7 4
6 8 5
6 9 2
6 10 5
6 11 3
6 12 4
6 13 2
6 14 3
6 15 4
6 16 3
6 17 3
6 18 4
6 19 3
6 20 2
6 21 4
6 22 4
6 23 4
6 24 3
6 25 2
7 8 4
7 9 3
7 10 2
7 11 3
7 12 4
7 13 2
7 14 1
7 15 4
7 16 5
7 17 3
7 18 3
7 19 3
7 20 1
7 21 5
7 22 4
7 23 2
7 24 4
7 25 4
8 9 5
8 10 4
8 11 3
8 12 4
8 13 3
8 14 2
8 15 2
8 16 4
8 17 4
8 18 3
8 19 3
8 20 4
8 21 4
8 22 2
8 23 2
8 24 3
8 25 5
9 10 5
9 11 4
9 12 1
9 13 5
9 14 1
9 15 2
9 16 2
9 17 4
9 18 3
9 19 4
9 20 1
9 21 5
9 22 5
9 23 1
9 24 1
9 25 5
10 11 3
10 12 5
10 13 2
10 14 2
10 15 4
10 16 1
10 17 3
10 18 4
10 19 1
10 20 1
10 21 2
10 22 1
10 23 1
10 24 3
10 25 5
11 12 4
11 13 5
11 14 3
11 15 2
11 16 2
11 17 5
11 18 5
11 19 1
11 20 3
11 21 5
11 22 5
11 23 1
11 24 1
11 25 5
12 13 4
12 14 1
12 15 1
12 16 3
12 17 3
12 18 1
12 19 4
12 20 3
12 21 1
12 22 5
12 23 1
12 24 5
12 25 1
13 14 5
13 15 2
13 16 4
13 17 5
13 18 4
13 19 5
13 20 1
13 21 1
13 22 2
13 23 5
13 24 4
13 25 1
14 15 4
14 16 5
14 17 1
14 18 4
14 19 4
14 20 2
14 21 4
14 22 2
14 23 5
14 24 4
14 25 2
15 16 1
15 17 1
15 18 5
15 19 1
15 20 2
15 21 1
15 22 4
15 23 4
15 24 5
15 25 2
16 17 4
16 18 2
16 19 3
16 20 3
16 21 2
16 22 1
16 23 3
16 24 3
16 25 1
17 18 3
17 19 3
17 20 3
17 21 2
17 22 3
17 23 1
17 24 5
17 25 1
18 19 2
18 20 3
18 21 1
18 22 5
18 23 1
18 24 3
18 25 2
19 20 1
19 21 2
19 22 1
19 23 2
19 24 3
19 25 5
20 21 1
20 22 2
20 23 2
20 24 5
20 25 4
21 22 5
21 23 2
21 24 4
21 25 4
22 23 4
22 24 5
22 25 3
23 24 3
23 25 3
24 25 4
